pk_ins,Place of interest,ins_latitude,ins_longitude,bicimad_latitude,bicimad_longitude,distance,Station location,Station ID,BiciMAD station
11353987,Instalación Deportiva  Básica Embalse de San Juan,40.36264285659688,-3.5981484314802064,40.400368,-3.634587,5844.2832772656075,Calle Hacienda de Pavones nº 342,229.0,Pavones
6344681,Instalación Deportiva Básica Alto del Retiro,40.36751469466709,-3.588264644913803,40.400368,-3.634587,6330.202181471886,Calle Hacienda de Pavones nº 342,229.0,Pavones
11350944,Instalación Deportiva Básica Avenida de Cerro Milano,40.36861899124304,-3.618356801446381,40.400368,-3.634587,3970.9661460476823,Calle Hacienda de Pavones nº 342,229.0,Pavones
11350990,Instalación Deportiva Básica Avenida de las Suertes,40.37029726652408,-3.6120673755658,40.400368,-3.634587,4185.103647802616,Calle Hacienda de Pavones nº 342,229.0,Pavones
11350948,Instalación Deportiva Básica Avenida del Ensanche de Vallecas,40.37029726652408,-3.6120673755658,40.400368,-3.634587,4185.103647802616,Calle Hacienda de Pavones nº 342,229.0,Pavones
11350970,Instalación Deportiva Básica Avenida del Mediterráneo,40.40126476374574,-3.670479840720475,40.4032501,-3.6726019,323.8467019502896,Calle Doctor Esquerdo nº 191,89.0,Valderribas
4540130,Instalación Deportiva Básica Camino de la Suerte,40.37581378381724,-3.617327043456161,40.400368,-3.634587,3343.3154319745004,Calle Hacienda de Pavones nº 342,229.0,Pavones
4540101,Instalación Deportiva Básica Circuito de Automodelismo,40.3728517892704,-3.626705109538528,40.400368,-3.634587,3186.7645289066263,Calle Hacienda de Pavones nº 342,229.0,Pavones
4538536,Instalación Deportiva Básica Colonia Vilda,40.38154336396018,-3.610581791001682,40.400368,-3.634587,3400.125732015549,Calle Hacienda de Pavones nº 342,229.0,Pavones
11352297,Instalación Deportiva Básica Eduardo Chillida,40.36302244550467,-3.585074019427532,40.400368,-3.634587,6912.557518224716,Calle Hacienda de Pavones nº 342,229.0,Pavones
10927053,Instalación Deportiva Básica Jardines de José Luis Sampedro (junto al Centro Cultural Galileo),40.43386078113328,-3.710817294009322,40.4338516,-3.708439,265.30832718481315,Calle Fernando el Católico nº 19,168.0,Fernando el Católico
10925321,Instalación Deportiva Básica Jardines del Teniente Alcalde,40.43935627177327,-3.704371546221416,40.4386944,-3.7038333,95.04608123382545,Calle José Abascal frente al nº 2,209.0,Canal
4538305,Instalación Deportiva Básica La Unión,40.383448627578446,-3.6148637823176353,40.400368,-3.634587,2896.086352343644,Calle Hacienda de Pavones nº 342,229.0,Pavones
4538164,Instalación Deportiva Básica Nuestra Señora de la Torre,40.37850528372228,-3.6160557738839376,40.400368,-3.634587,3193.0715505485905,Calle Hacienda de Pavones nº 342,229.0,Pavones
4539403,Instalación Deportiva Básica P.A.R. Castrillo de Aza,40.38626820789469,-3.608600721310189,40.400368,-3.634587,3296.252708233333,Calle Hacienda de Pavones nº 342,229.0,Pavones
11354193,Instalación Deportiva Básica Parkour,40.37009915307182,-3.6134620847270176,40.400368,-3.634587,4111.677402346434,Calle Hacienda de Pavones nº 342,229.0,Pavones
5542270,Instalación Deportiva Básica Parque Real de Arganda,40.37949103344629,-3.615099935376509,40.400368,-3.634587,3182.0972461052393,Calle Hacienda de Pavones nº 342,229.0,Pavones
4539259,Instalación Deportiva Básica Parque Santa Eugenia,40.38131130575197,-3.608459149580722,40.400368,-3.634587,3604.6839902426345,Calle Hacienda de Pavones nº 342,229.0,Pavones
11358733,Instalación Deportiva Básica Parque Villa de Vallecas,40.37277996162931,-3.6253783281885656,40.400368,-3.634587,3238.3082597958974,Calle Hacienda de Pavones nº 342,229.0,Pavones
10923929,Instalación Deportiva Básica Parque de Enrique Herreros,40.43935627177327,-3.704371546221416,40.4386944,-3.7038333,95.04608123382545,Calle José Abascal frente al nº 2,209.0,Canal
11360319,Instalación Deportiva Básica Parque del Cementerio,40.37710310380217,-3.618506339132532,40.400368,-3.634587,3150.3254588429872,Calle Hacienda de Pavones nº 342,229.0,Pavones
11358753,Instalación Deportiva Básica Parroquia Santa Eugenia,40.38008195615357,-3.608267379645755,40.400368,-3.634587,3703.813425475522,Calle Hacienda de Pavones nº 342,229.0,Pavones
11358766,Instalación Deportiva Básica Peñaranda de Bracamonte,40.37533906377627,-3.604183911642277,40.400368,-3.634587,4389.001389074492,Calle Hacienda de Pavones nº 342,229.0,Pavones
11358784,Instalación Deportiva Básica Pista de Patinaje,40.37277996162931,-3.6253783281885656,40.400368,-3.634587,3238.3082597958974,Calle Hacienda de Pavones nº 342,229.0,Pavones
4540082,Instalación Deportiva Básica Poza de la Sal,40.37912373319082,-3.602985128269273,40.400368,-3.634587,4244.750554287778,Calle Hacienda de Pavones nº 342,229.0,Pavones
4539953,Instalación Deportiva Básica Puentelarra,40.38324470241852,-3.6091362899378696,40.400368,-3.634587,3419.413694873305,Calle Hacienda de Pavones nº 342,229.0,Pavones
11358829,Instalación Deportiva Básica Puerto Lumbreras,40.37930773206432,-3.603034130954479,40.400368,-3.634587,4228.823110350033,Calle Hacienda de Pavones nº 342,229.0,Pavones
6344730,Instalación Deportiva Básica Rocódromo,40.37678620920142,-3.608936762154641,40.400368,-3.634587,3882.91496852196,Calle Hacienda de Pavones nº 342,229.0,Pavones
10520719,Instalación Deportiva Básica Sala Municipal de Esgrima,40.440630566426094,-3.709029718996936,40.4411388,-3.7080833,119.77963667551728,Calle Santander esquina con Avenida de Filipinas,210.0,Parque Santander
11359398,Instalación Deportiva Básica Santa Eugenia,40.38004993117393,-3.6015066796262865,40.400368,-3.634587,4327.890423738289,Calle Hacienda de Pavones nº 342,229.0,Pavones
11358863,Instalación Deportiva Básica Skate Real de Arganda,40.37949103344629,-3.615099935376509,40.400368,-3.634587,3182.0972461052393,Calle Hacienda de Pavones nº 342,229.0,Pavones
11358872,Instalación Deportiva Básica Stela Maris,40.37533906377627,-3.604183911642277,40.400368,-3.634587,4389.001389074492,Calle Hacienda de Pavones nº 342,229.0,Pavones
4642625,Instalación Deportiva Municipal Básica Abrantes - Colonia Velázquez,40.37480368698169,-3.734643175737238,40.398247,-3.716591,3296.357428816516,Glorieta Marqués de Vadillo nº 9,220.0,Marqués de Vadillo
4554452,Instalación Deportiva Municipal Básica Alameda de Osuna I,40.451251451000815,-3.590562683954837,40.429706,-3.640994,6115.159739153653,Calle Gutierre de Cetina nº 77,223.0,Gutierre de Cetina
4555959,Instalación Deportiva Municipal Básica Alas,40.472046513237736,-3.5847993053542355,40.44370542379883,-3.648958444298144,7820.984670454269,Calle Carlota O'Neill nº 32,238.0,Carlota O’Neill
4557041,Instalación Deportiva Municipal Básica Albaicín,40.36818417178253,-3.702392476781408,40.38895,-3.70017,2324.898156774213,Calle Antonio López nº 129,221.0,Glorieta de Cádiz
4557439,Instalación Deportiva Municipal Básica Albaida,40.430241502639134,-3.619981910665231,40.429706,-3.640994,2344.516581969323,Calle Gutierre de Cetina nº 77,223.0,Gutierre de Cetina
4528002,Instalación Deportiva Municipal Básica Alcalde Martín de Alzaga,40.46295611393323,-3.716129120337457,40.45673408797698,-3.708002730875242,1140.8471049539473,Calle Francos Rodríguez nº 62,247.0,Francos Rodríguez
4557476,Instalación Deportiva Municipal Básica Alerce,40.365063948772985,-3.695446430865286,40.38895,-3.70017,2710.68958764033,Calle Antonio López nº 129,221.0,Glorieta de Cádiz
4527220,Instalación Deportiva Municipal Básica Alfonso XIII,40.45990434942118,-3.669142805075655,40.4572466,-3.6763439,856.0248837828407,Calle Colombia nº 7,172.0,Colombia
4556014,Instalación Deportiva Municipal Básica Alhaurín,40.47351067334567,-3.585649589064375,40.44370542379883,-3.648958444298144,7802.203940670802,Calle Carlota O'Neill nº 32,238.0,Carlota O’Neill
4542702,Instalación Deportiva Municipal Básica Alicún,40.47947157886463,-3.661361646257895,40.4716,-3.68391,2663.502914120788,Calle Rodríguez Jaén nº 40,260.0,Chamartín
4542003,Instalación Deportiva Municipal Básica Aliseda,40.3761084833036,-3.74193729795335,40.398247,-3.716591,3750.786463378758,Glorieta Marqués de Vadillo nº 9,220.0,Marqués de Vadillo
4548436,Instalación Deportiva Municipal Básica Almudena,40.41909002674735,-3.62966306755892,40.429706,-3.640994,1730.3187731385526,Calle Gutierre de Cetina nº 77,223.0,Gutierre de Cetina
4556653,Instalación Deportiva Municipal Básica Ambulatorio (El Paraiso),40.425607242600144,-3.6256685841403034,40.429706,-3.640994,1769.2978355972602,Calle Gutierre de Cetina nº 77,223.0,Gutierre de Cetina
5695851,Instalación Deportiva Municipal Básica Americio,40.356238545684384,-3.6827549805431934,40.389258643579105,-3.6903589643353483,3772.3800034162623,Calle Sodio nº 1B,243.0,Embajadores 191
6310149,Instalación Deportiva Municipal Básica Ana Tutor,40.49087287315406,-3.6865580970863943,40.481086,-3.688463,1109.99886316332,Calle Pedro Rico nº 4,225.0,Pedro Rico
4584548,Instalación Deportiva Municipal Básica Andévalo,40.374404666864585,-3.668237382541929,40.39382977920336,-3.6659362429356372,2177.5753688422114,Calle Arroyo del Olivar nº 6,236.0,Concordia
4547544,Instalación Deportiva Municipal Básica Anfevi,40.403438145048085,-3.640076254498283,40.400368,-3.634587,701.2197417285211,Calle Hacienda de Pavones nº 342,229.0,Pavones
4527275,Instalación Deportiva Municipal Básica Aniceto Marinas,40.43121588404326,-3.7336179867525616,40.43896,-3.72997,953.2988972090566,Avenida Juan de Herrera frente a la calle Paul Guinard,265.0,INEF
4528176,Instalación Deportiva Municipal Básica Antonio Machado,40.46606393146319,-3.71907563377333,40.45673408797698,-3.708002730875242,1613.8318703055781,Calle Francos Rodríguez nº 62,247.0,Francos Rodríguez
4548451,Instalación Deportiva Municipal Básica Antonio Pirala,40.43075144945157,-3.6596933792999033,40.4311944,-3.6590555,86.56903003818492,Avenida de Daroca nº 2,196.0,Puente de Ventas
4557447,Instalación Deportiva Municipal Básica Arcaute,40.443627672731296,-3.576711464888384,40.429706,-3.640994,7335.688357316741,Calle Gutierre de Cetina nº 77,223.0,Gutierre de Cetina
4556739,Instalación Deportiva Municipal Básica Arcos de Jalón,40.42425405686439,-3.615942488088141,40.429706,-3.640994,2859.4716432004843,Calle Gutierre de Cetina nº 77,223.0,Gutierre de Cetina
4670017,Instalación Deportiva Municipal Básica Arequipa,40.46888551843247,-3.6390339556431934,40.44370542379883,-3.648958444298144,3013.721315531918,Calle Carlota O'Neill nº 32,238.0,Carlota O’Neill
4543757,Instalación Deportiva Municipal Básica Arganda,40.40011363617556,-3.708097745547213,40.3974444,-3.7065277,344.91467294889554,Paseo de Yeserías nº 45,182.0,Madrid Río-Yeserías
4580352,Instalación Deportiva Municipal Básica Arjona,40.39998426244181,-3.7486569900905633,40.40913630273305,-3.728533714316331,2465.2557803903246,Calle Caramuel nº 51,232.0,Caramuel
4548716,Instalación Deportiva Municipal Básica Arriaga,40.425090271008656,-3.642721665241288,40.429706,-3.640994,548.7709148438877,Calle Gutierre de Cetina nº 77,223.0,Gutierre de Cetina
6349189,Instalación Deportiva Municipal Básica Arroyo Belincoso,40.41206030334087,-3.651284078326445,40.40617,-3.65122,655.74452483843,Calle Arroyo de las Pilillas nº 6,228.0,Plaza del Encuentro
4547664,Instalación Deportiva Municipal Básica Arroyo Fontarrón,40.39571737351038,-3.636809858433754,40.400368,-3.634587,574.017692493737,Calle Hacienda de Pavones nº 342,229.0,Pavones
4549867,Instalación Deportiva Municipal Básica Arroyo Media Legua,40.42248384692211,-3.64868008730734,40.426207143200884,-3.651034981803642,490.70343391361126,Avenida Marqués de Corbera nº 52,242.0,Marqués de Corbera 52
4643501,Instalación Deportiva Municipal Básica Arroyo de Opañel,40.38849471888208,-3.717872942583152,40.398247,-3.716591,1094.9973863959206,Glorieta Marqués de Vadillo nº 9,220.0,Marqués de Vadillo
4560369,Instalación Deportiva Municipal Básica Aster,40.45643308528734,-3.664945117466593,40.4572466,-3.6763439,1274.7359797951485,Calle Colombia nº 7,172.0,Colombia
5716920,Instalación Deportiva Municipal Básica Auditorio de Chamartín,40.44549718316204,-3.677183546596661,40.4442258,-3.6787169,222.0064243801041,Calle María Francisca nº 1,155.0,María Francisca 1
4547666,Instalación Deportiva Municipal Básica Auditorio de Moratalaz,40.40142760716397,-3.6370875655785446,40.400368,-3.634587,302.8389899997532,Calle Hacienda de Pavones nº 342,229.0,Pavones
4547674,Instalación Deportiva Municipal Básica Avenida Moratalaz M-30,40.40799695992161,-3.6624292972075247,40.41053,-3.65779,589.3359507551588,Calle Camino de los Vinateros nº 28,226.0,Camino Vinateros
4542915,Instalación Deportiva Municipal Básica Avenida San Luis I,40.47176777610935,-3.655234408097839,40.46041,-3.67712,2749.263924345883,Avenida Pío XII nº 3,262.0,Pío XII
4546485,Instalación Deportiva Municipal Básica Avenida de Burgos,40.47596608610469,-3.6755548165742606,40.4716,-3.68391,1051.132662425677,Calle Rodríguez Jaén nº 40,260.0,Chamartín
4541420,Instalación Deportiva Municipal Básica Ayacucho,40.46980031598844,-3.6352736110765855,40.44370542379883,-3.648958444298144,3281.521925303306,Calle Carlota O'Neill nº 32,238.0,Carlota O’Neill
11080873,Instalación Deportiva Municipal Básica Bacares,40.476321176468005,-3.6624133831469945,40.46041,-3.67712,2414.2213507832644,Avenida Pío XII nº 3,262.0,Pío XII
4543101,Instalación Deportiva Municipal Básica Bacares (fútbol),40.47743047451657,-3.663819108324953,40.4716,-3.68391,2333.2058322839007,Calle Rodríguez Jaén nº 40,260.0,Chamartín
4556115,Instalación Deportiva Municipal Básica Bahía de Santander II,40.46527791543298,-3.594188775058509,40.429706,-3.640994,6552.59374779937,Calle Gutierre de Cetina nº 77,223.0,Gutierre de Cetina
4548713,Instalación Deportiva Municipal Básica Barceló,40.42677040240585,-3.699382450864087,40.4266828,-3.700423,116.48425432216052,Calle Barceló nº 7,58.0,Barceló
4541265,Instalación Deportiva Municipal Básica Barrio El Querol - Spartak de Manoteras,40.480800850285206,-3.659267661643925,40.47938,-3.68532,2910.4012168553213,Paseo de la Castellana nº 298,257.0,Manuel Caldeiro
4561081,Instalación Deportiva Municipal Básica Barrio Goya,40.40397057983696,-3.738177408397536,40.40913630273305,-3.728533714316331,1219.857989712764,Calle Caramuel nº 51,232.0,Caramuel
4547653,Instalación Deportiva Municipal Básica Barrio IV,40.40272360732888,-3.634047589018456,40.400368,-3.634587,269.0392872266463,Calle Hacienda de Pavones nº 342,229.0,Pavones
4542627,Instalación Deportiva Municipal Básica Barrio de Las Cárcavas,40.48002694808795,-3.6322988549742967,40.44370542379883,-3.648958444298144,4449.882477041155,Calle Carlota O'Neill nº 32,238.0,Carlota O’Neill
6308361,Instalación Deportiva Municipal Básica Barrio de Santa Ana - Andrés Navarrete,40.49452475361937,-3.694665369930073,40.481086,-3.688463,1648.2414667737448,Calle Pedro Rico nº 4,225.0,Pedro Rico
4555292,Instalación Deportiva Municipal Básica Barrio del Aeropuerto,40.45120159850761,-3.5844180853262886,40.429706,-3.640994,6748.986561428319,Calle Gutierre de Cetina nº 77,223.0,Gutierre de Cetina
4549165,Instalación Deportiva Municipal Básica Baterías - Barrio Alegría,40.44135712495445,-3.6481826411853,40.44370542379883,-3.648958444298144,275.36277762456734,Calle Carlota O'Neill nº 32,238.0,Carlota O’Neill
4642682,Instalación Deportiva Municipal Básica Belzunegui,40.37487463533173,-3.739061311753124,40.398247,-3.716591,3612.871948415262,Glorieta Marqués de Vadillo nº 9,220.0,Marqués de Vadillo
4555851,Instalación Deportiva Municipal Básica Bolera de la Mancha,40.3806576674271,-3.698610830055276,40.38895,-3.70017,939.3409681289415,Calle Antonio López nº 129,221.0,Glorieta de Cádiz
52832,Instalación Deportiva Municipal Básica Boston,40.43729691048299,-3.666690201277176,40.4378,-3.66779,134.8586375834629,Avenida de Camilo José Cela nº 23,249.0,Camilo José Cela
4548594,Instalación Deportiva Municipal Básica Brasil - General Yagüe,40.45732746079714,-3.693648871749584,40.45619382579544,-3.6929376751795306,149.06159380368925,Calle San Germán nº 5,246.0,San Germán 5
5940746,Instalación Deportiva Municipal Básica Briviesca,40.48183793645468,-3.666587942769085,40.47938,-3.68532,2107.380349561086,Paseo de la Castellana nº 298,257.0,Manuel Caldeiro
4548441,Instalación Deportiva Municipal Básica Brujas,40.39944882958802,-3.6282662898026574,40.400368,-3.634587,712.4201277126173,Calle Hacienda de Pavones nº 342,229.0,Pavones
6288965,Instalación Deportiva Municipal Básica Brunete,40.51667296021272,-3.773795776219611,40.45109,-3.72937,8823.964144663443,Avenida Complutense nº 23,269.0,Facultad Derecho
4541501,Instalación Deportiva Municipal Básica Bucaramanga,40.47211630976979,-3.639654414815554,40.44370542379883,-3.648958444298144,3328.6101850500017,Calle Carlota O'Neill nº 32,238.0,Carlota O’Neill
4541536,Instalación Deportiva Municipal Básica Burgo de Osma,40.46902347728972,-3.662533119132141,40.46041,-3.67712,1888.6439712403467,Avenida Pío XII nº 3,262.0,Pío XII
4527131,Instalación Deportiva Municipal Básica C. F. Nuestra Señora del Buen Camino,40.45272561748863,-3.7796095540530086,40.45109,-3.72937,5607.627254373749,Avenida Complutense nº 23,269.0,Facultad Derecho
4542012,Instalación Deportiva Municipal Básica Calanda,40.46246051111333,-3.641472895181452,40.44370542379883,-3.648958444298144,2248.5825183157067,Calle Carlota O'Neill nº 32,238.0,Carlota O’Neill
5940802,Instalación Deportiva Municipal Básica Caleruega,40.48107021761235,-3.671594589647619,40.47938,-3.68532,1542.5779116116046,Paseo de la Castellana nº 298,257.0,Manuel Caldeiro
4545202,Instalación Deportiva Municipal Básica Camino Viejo de Leganés,40.38117601531834,-3.731343103155248,40.398247,-3.716591,2513.86178228657,Glorieta Marqués de Vadillo nº 9,220.0,Marqués de Vadillo
4663799,Instalación Deportiva Municipal Básica Campo Aragón,40.39244393012934,-3.63737994090768,40.400368,-3.634587,935.5004197648864,Calle Hacienda de Pavones nº 342,229.0,Pavones
4660583,Instalación Deportiva Municipal Básica Campo Fútbol Puerta Bonita,40.3879590752267,-3.732889210629677,40.398247,-3.716591,2148.7800415843617,Glorieta Marqués de Vadillo nº 9,220.0,Marqués de Vadillo
4629951,Instalación Deportiva Municipal Básica Campo de Fútbol Rodríguez Sahagún,40.46913760683904,-3.7115353164247873,40.45673408797698,-3.708002730875242,1435.8872518042745,Calle Francos Rodríguez nº 62,247.0,Francos Rodríguez
4542543,Instalación Deportiva Municipal Básica Campo de Fútbol San Martín de Porres,40.39949108577098,-3.732825709268183,40.40913630273305,-3.728533714316331,1175.6189529784049,Calle Caramuel nº 51,232.0,Caramuel
4664929,Instalación Deportiva Municipal Básica Campo de Fútbol Tierra,40.41154005341027,-3.642828451015245,40.408264,-3.646697,564.9825682674174,Calle Camino de los Vinateros nº 108,227.0,Marroquina
11386717,Instalación Deportiva Municipal Básica Campo de fútbol Orcasitas,40.36720552010195,-3.71208812822708,40.38895,-3.70017,2761.666188086678,Calle Antonio López nº 129,221.0,Glorieta de Cádiz
4549935,Instalación Deportiva Municipal Básica Canal de Panamá,40.44098424268766,-3.6520112027455554,40.43965673033275,-3.6557656204708775,444.0995222411767,Calle Derechos Humanos nº 12,239.0,Derechos Humanos
4542086,Instalación Deportiva Municipal Básica Canillas - Club Deportivo Canillas,40.46854356477104,-3.6486680716819206,40.44370542379883,-3.648958444298144,2765.158911280548,Calle Carlota O'Neill nº 32,238.0,Carlota O’Neill
4557688,Instalación Deportiva Municipal Básica Carlos II,40.42766744656451,-3.6076270875712217,40.429706,-3.640994,3728.7433196480283,Calle Gutierre de Cetina nº 77,223.0,Gutierre de Cetina
4583473,Instalación Deportiva Municipal Básica Carlos Solé,40.39214336748665,-3.649301187158133,40.39901531507069,-3.6607768678037744,1491.233681274428,Camino de Valderribas nº 94,234.0,Sierra Toledana
6349357,Instalación Deportiva Municipal Básica Carmen Amaya,40.41206030334087,-3.651284078326445,40.40617,-3.65122,655.74452483843,Calle Arroyo de las Pilillas nº 6,228.0,Plaza del Encuentro
4659353,Instalación Deportiva Municipal Básica Caronte,40.396642453268775,-3.721647689712961,40.398247,-3.716591,591.699714821902,Glorieta Marqués de Vadillo nº 9,220.0,Marqués de Vadillo
4540143,Instalación Deportiva Municipal Básica Carril del Conde,40.46088946853693,-3.654432812836867,40.44315,-3.65741,2002.4782134396526,Calle Condesa de Venadito nº 2,222.0,Condesa de Venadito
4542523,Instalación Deportiva Municipal Básica Carrión de los Condes,40.47430169221348,-3.6595649567170168,40.46041,-3.67712,2495.2094288716403,Avenida Pío XII nº 3,262.0,Pío XII
5870186,Instalación Deportiva Municipal Básica Casa Campo,40.4184340515621,-3.736143042995308,40.413764,-3.728318,1016.00752124854,Plaza Puerta del Ángel nº 4,224.0,Puerta del Ángel
5869345,Instalación Deportiva Municipal Básica Casa Campo I Lago,40.41867020566187,-3.730157679235435,40.413764,-3.728318,583.4421347479877,Plaza Puerta del Ángel nº 4,224.0,Puerta del Ángel
5869829,Instalación Deportiva Municipal Básica Casa Campo II Teleférico,40.42111772146607,-3.737716485663515,40.413764,-3.728318,1330.1853816588073,Plaza Puerta del Ángel nº 4,224.0,Puerta del Ángel
5869871,Instalación Deportiva Municipal Básica Casa Campo III,40.42663911970955,-3.735065416489925,40.4325991,-3.7246532,1337.671047979904,Paseo de Moret nº 11,119.0,Paseo de Moret
5870126,Instalación Deportiva Municipal Básica Casa Campo IV,40.43184675866799,-3.739236682144013,40.43896,-3.72997,1302.1785927882297,Avenida Juan de Herrera frente a la calle Paul Guinard,265.0,INEF
4541755,Instalación Deportiva Municipal Básica Casalarreina,40.40897549865364,-3.6140942577626016,40.400368,-3.634587,2478.518939817884,Calle Hacienda de Pavones nº 342,229.0,Pavones
4548779,Instalación Deportiva Municipal Básica Casino de la Reina,40.40695673994099,-3.704292111506432,40.4056107,-3.7022591,271.817353565369,Glorieta de Embajadores nº 2,52.0,Embajadores 2
4579728,Instalación Deportiva Municipal Básica Castroserna,40.40251081513204,-3.749427401089634,40.40913630273305,-3.728533714316331,2444.743243568775,Calle Caramuel nº 51,232.0,Caramuel
4584619,Instalación Deportiva Municipal Básica Cazorla,40.375847231386665,-3.66648465795306,40.39382977920336,-3.6659362429356372,2002.7425820211338,Calle Arroyo del Olivar nº 6,236.0,Concordia
4548963,Instalación Deportiva Municipal Básica Cementerio Civil,40.42041280188907,-3.6332470504462986,40.429706,-3.640994,1347.9372417387506,Calle Gutierre de Cetina nº 77,223.0,Gutierre de Cetina
4556053,Instalación Deportiva Municipal Básica Cerro Blanco,40.37975674670092,-3.716284060235098,40.39440607959559,-3.7080429728445563,1872.0362908046682,Calle San Delfín nº 9,235.0,San Delfín
4581453,Instalación Deportiva Municipal Básica Cerro Cabezuelos,40.379694900594856,-3.6521267878318,40.39382977920336,-3.6659362429356372,2201.9763870608836,Calle Arroyo del Olivar nº 6,236.0,Concordia
5800623,Instalación Deportiva Municipal Básica Cerro Negro,40.396646655094365,-3.671603413540554,40.3979722,-3.66925,301.14784598120076,Avenida de la Albufera nº 6,187.0,Puente de Vallecas
4528555,Instalación Deportiva Municipal Básica Circuito Natural Footing Retiro,40.4152672609971,-3.688643512378128,40.4166834,-3.6894193,179.8351813699568,Calle Antonio Maura nº 15,69.0,Antonio Maura
95298,Instalación Deportiva Municipal Básica Circuito de Footing Casa de Campo,40.42045376372811,-3.733041347187696,40.413764,-3.728318,912.2617135640905,Plaza Puerta del Ángel nº 4,224.0,Puerta del Ángel
4556885,Instalación Deportiva Municipal Básica Ciudad Pegaso I,40.44951110145051,-3.594391876070514,40.429706,-3.640994,5646.303469739806,Calle Gutierre de Cetina nº 77,223.0,Gutierre de Cetina
4556948,Instalación Deportiva Municipal Básica Ciudad Pegaso II,40.448330002444166,-3.5945701505778493,40.429706,-3.640994,5577.809487381426,Calle Gutierre de Cetina nº 77,223.0,Gutierre de Cetina
4557767,Instalación Deportiva Municipal Básica Ciudad Pegaso III,40.44455842139296,-3.593947323119205,40.429706,-3.640994,5501.966235756719,Calle Gutierre de Cetina nº 77,223.0,Gutierre de Cetina
4543802,Instalación Deportiva Municipal Básica Ciudad de Los Ángeles,40.35283994612291,-3.698205911976654,40.38895,-3.70017,4025.719374668184,Calle Antonio López nº 129,221.0,Glorieta de Cádiz
4546507,Instalación Deportiva Municipal Básica Clara del Rey,40.44656763308464,-3.668173275110258,40.44421,-3.66683,302.21212312137993,Calle Santa Hortensia nº 31,259.0,Corazón de María
4556411,Instalación Deportiva Municipal Básica Club Deportivo Alzola,40.36794449938085,-3.719398063825001,40.38895,-3.70017,3173.1011327416386,Calle Antonio López nº 129,221.0,Glorieta de Cádiz
6316901,Instalación Deportiva Municipal Básica Club de Petanca Esperanza de Canilllas,40.45949540975727,-3.6427781663423575,40.44370542379883,-3.648958444298144,1888.086758476207,Calle Carlota O'Neill nº 32,238.0,Carlota O’Neill
11080945,Instalación Deportiva Municipal Básica Club de Petanca Peonias,40.45064086472342,-3.617909238515176,40.429706,-3.640994,3472.952081470312,Calle Gutierre de Cetina nº 77,223.0,Gutierre de Cetina
5940483,Instalación Deportiva Municipal Básica Cocheras (Ciudad Lineal),40.42244010701552,-3.6494391609819576,40.426207143200884,-3.651034981803642,455.56160314226145,Avenida Marqués de Corbera nº 52,242.0,Marqués de Corbera 52
4528738,Instalación Deportiva Municipal Básica Cocheras (Retiro),40.40067337688741,-3.676298173141196,40.400789,-3.6744,212.1299943364421,Calle Cerro de la Plata nº 2,82.0,Pedro Bosch
4560062,Instalación Deportiva Municipal Básica Colombia,40.457759787152014,-3.669215880508611,40.4572466,-3.6763439,797.1701599006166,Calle Colombia nº 7,172.0,Colombia
4543102,Instalación Deportiva Municipal Básica Colonia Euskalduna,40.35456935043359,-3.699754645665144,40.38895,-3.70017,3827.5168564899477,Calle Antonio López nº 129,221.0,Glorieta de Cádiz
4543975,Instalación Deportiva Municipal Básica Colonia Marconi,40.33393325295466,-3.6931253996834856,40.389258643579105,-3.6903589643353483,6166.5209350389905,Calle Sodio nº 1B,243.0,Embajadores 191
4542504,Instalación Deportiva Municipal Básica Colonia San Cristóbal de Los Ángeles,40.34108883895775,-3.6897253636919576,40.389258643579105,-3.6903589643353483,5362.703902557662,Calle Sodio nº 1B,243.0,Embajadores 191
4581472,Instalación Deportiva Municipal Básica Colonia Sierra del Valle,40.39084028688396,-3.6598693175789343,40.39382977920336,-3.6659362429356372,754.147373860047,Calle Arroyo del Olivar nº 6,236.0,Concordia
4583089,Instalación Deportiva Municipal Básica Colonia los Taxistas,40.39966893400019,-3.656750264445625,40.39901531507069,-3.6607768678037744,455.0101310431192,Camino de Valderribas nº 94,234.0,Sierra Toledana
4579784,Instalación Deportiva Municipal Básica Concejal Gabriel Fernández (Parque Cuña Verde),40.39717971610274,-3.75185460918738,40.40913630273305,-3.728533714316331,2922.31851749586,Calle Caramuel nº 51,232.0,Caramuel
4548726,Instalación Deportiva Municipal Básica Conde Duque,40.42890457185098,-3.710390334447589,40.4273264,-3.7104417,175.77470643119852,Calle Conde Duque nº 22,14.0,Conde Duque
4548924,Instalación Deportiva Municipal Básica Condesa de Venadito,40.44505998039654,-3.652958563116748,40.44370542379883,-3.648958444298144,470.98697244344777,Calle Carlota O'Neill nº 32,238.0,Carlota O’Neill
6345083,Instalación Deportiva Municipal Básica Cordel de Pavones,40.39990644210208,-3.618584055837224,40.400368,-3.634587,1785.7534385050822,Calle Hacienda de Pavones nº 342,229.0,Pavones
6345642,Instalación Deportiva Municipal Básica Cordel de Pavones I,40.40930182229157,-3.608605091516184,40.400368,-3.634587,3063.9707763811725,Calle Hacienda de Pavones nº 342,229.0,Pavones
5935266,Instalación Deportiva Municipal Básica Corregidor Diego de Valderrábano,40.40940474947577,-3.6588602502598873,40.41053,-3.65779,173.0402956801957,Calle Camino de los Vinateros nº 28,226.0,Camino Vinateros
